,userId,itemId,rating,timestamp
28102,398,700,2,875736199
85100,848,405,5,887046915
12091,395,151,3,883765297
37137,329,313,4,891655191
78920,922,237,4,891448247
97642,916,123,3,880843524
90015,234,1010,2,892335415
9858,288,300,5,886372155
93566,940,176,4,885921979
89593,708,981,3,892719304
3619,95,720,2,879196513
41551,514,178,4,875308925
22197,267,176,5,878971874
60456,487,66,5,883530484
86955,637,1258,1,882905070
79420,47,286,3,879438984
53041,796,540,2,893048672
66658,565,971,5,891037862
18168,82,294,4,878768327
94859,858,323,2,879459926
62842,721,216,5,877138498
39762,567,497,5,882425901
68030,887,1473,1,881379522
44208,548,234,4,891044356
98021,868,199,5,877105882
86234,362,879,5,885019357
60416,682,185,4,888520639
30277,373,382,4,877100458
44530,506,92,3,874876551
46709,327,99,4,887820761
444,23,196,2,874786926
23190,224,1401,1,888104554
52475,450,443,4,882377861
49414,608,300,1,880402327
44060,102,68,2,888801673
90368,632,203,3,879457217
53381,754,819,3,879452116
23633,493,61,4,884131263
38991,381,121,2,892696793
84823,728,471,4,879443291
7326,201,1194,4,884111899
81519,783,299,5,884326620
86405,16,127,5,877719206
52444,645,474,5,892053398
28881,521,288,3,884475470
92524,545,1091,3,879901483
20777,452,201,1,875875685
16327,330,133,5,876545625
15881,344,304,3,884814359
40549,295,740,4,879517225
34205,532,403,4,892865321
3403,106,435,3,881452355
45157,655,1252,3,887425601
65528,744,276,4,881171907
7926,72,210,4,880037242
11276,186,225,4,879024148
70191,223,1052,1,891550404
32319,94,797,2,891723848
16986,416,1517,2,886320054
93430,878,512,5,880867709
70863,747,11,5,888638958
15815,367,201,5,876689991
43961,437,275,5,881001888
89042,655,1090,3,887430855
15435,308,89,5,887738057
76886,286,348,4,889651179
92349,919,447,4,875372903
64193,853,323,3,879364883
52894,343,197,4,876404836
26516,487,143,3,883530841
31553,308,494,5,887738570
63850,864,124,5,877214158
88541,941,358,2,875048581
98424,682,1046,3,888520799
76879,507,751,5,889964162
5601,10,155,4,877889186
53758,804,433,4,879444714
70922,617,357,4,883789386
57359,846,60,4,883948606
60799,566,228,2,881650262
46736,655,1642,4,888474934
35998,279,1215,2,884556545
68073,709,192,4,879846705
38686,179,340,4,892151064
94740,683,331,2,893283728
41868,314,106,2,877886584
78230,601,479,4,876349358
15243,119,1197,4,886176922
86476,846,700,2,883950605
66674,462,261,2,886365773
91437,932,134,4,891250169
26963,125,705,5,879454243
34153,521,33,4,885254133
30909,9,483,5,886960056
50471,463,310,3,889936490
42524,239,1098,5,889180487
1858,224,873,2,888082187
68610,826,576,4,885690900
31306,406,117,4,879539824
47047,78,237,5,879634264
19291,436,742,5,887769050
78633,868,94,1,877109814
83366,889,13,4,880177179
21417,463,225,3,877385489
9181,70,383,2,884151700
78780,391,186,5,877399658
66621,798,722,3,875914534
55414,296,301,5,884196284
3175,100,355,4,891375313
15139,372,322,3,876869330
3929,10,203,4,877891967
89403,815,472,1,878692826
99866,826,748,4,885689918
21688,198,693,3,884207734
16245,79,150,3,891271652
20696,450,110,4,882469250
64588,421,218,4,892241687
17002,401,435,5,891033250
58807,807,22,5,892528470
26791,452,1427,5,885816768
92105,782,348,4,891498213
91025,44,181,4,878341290
512,54,742,5,880934806
35476,482,876,3,887644023
71730,916,51,2,880845658
38093,536,542,1,882364876
10163,50,286,2,877052400
54706,299,153,3,877881320
46555,429,141,3,882386966
51842,551,150,3,892782807
37163,288,1358,5,886892241
56336,814,185,3,885411030
99234,738,449,3,875351438
33137,405,415,2,885549005
58591,345,65,4,884992158
12484,405,953,3,885546487
85790,836,289,1,885753691
6436,264,516,5,886123655
80352,804,637,3,879444943
44375,201,196,4,884111677
39955,622,780,4,882671574
16247,293,54,3,888907210
10813,303,396,4,879484846
29311,262,131,5,879961282
29706,327,644,3,887747410
61525,354,19,5,891216549
2318,5,231,2,875635947
6348,174,255,5,886434114
87993,301,62,3,882078419
58357,465,8,4,883530991
37013,148,222,4,877398901
25541,391,774,2,877399541
29885,201,381,3,884111986
19833,102,102,3,883748488
37283,442,161,3,883390497
52172,724,245,2,883757874
38103,543,381,4,877547580
75565,184,792,4,889909840
70140,880,276,4,880166872
81154,524,92,4,884635171
53055,537,678,1,886029181
73019,682,405,2,888522456
33078,314,121,4,877886221
40594,385,433,4,879442673
69933,756,121,3,874829152
10876,10,695,3,877892050
6972,119,144,4,887038665
80883,524,495,4,884635358
53418,688,336,2,884153728
98707,943,568,3,888639042
61898,587,243,3,892871401
39011,527,517,5,879456186
96947,601,660,3,876349937
57626,756,409,2,874830998
24141,435,800,4,884133819
31916,531,289,3,887048862
67374,885,173,4,885713357
51811,645,70,4,892055325
33019,532,153,4,888629670
18370,382,9,4,875946830
11951,354,1101,3,891218003
55940,823,191,5,878437623
93337,788,65,4,880869584
98410,934,96,4,891191157
86785,890,444,4,882404610
62760,276,260,3,874786439
88347,774,174,3,888557198
84778,883,39,4,891696864
32874,246,981,1,884924765
21282,389,50,5,879915780
25833,505,748,1,888631208
96075,537,45,3,886031786
91092,888,111,4,879365072
48790,346,234,2,874950291
10365,378,386,3,880332643
54608,748,710,3,879455410
87432,453,403,4,877562293
36844,1,119,5,876893098
536,193,879,3,889123257
51624,782,1600,3,891500066
53434,798,719,1,875743196
7064,177,150,4,880130807
69944,347,210,4,881653973
36920,528,194,5,886101956
62504,412,24,3,879717177
71065,342,763,3,874984854
48833,246,841,1,884923829
27121,381,139,3,892697358
82179,746,132,4,885075756
19031,320,62,4,884749306
58200,830,194,4,891898720
20283,90,617,4,891383835
73558,435,420,4,884132561
52618,716,1203,2,879795239
25631,303,28,3,879466717
42295,669,537,3,891517159
18353,325,47,3,891478712
15978,92,403,4,875654189
27585,487,679,2,883530724
79084,789,249,3,880332296
5775,271,657,4,885848559
94499,438,252,4,879868364
78570,374,239,4,880396622
78351,474,654,5,887924469
72504,712,66,5,874729816
96829,770,323,5,875971612
38265,535,131,4,879618532
8784,91,510,3,891439090
76503,387,178,3,886483824
10312,331,868,4,877196567
73787,942,172,5,891282963
36333,537,509,4,886031540
8719,157,3,3,886890734
28710,393,274,4,887744549
11570,339,739,3,891036058
12282,194,588,4,879524393
73959,748,234,4,879454475
27693,325,1232,1,891479228
66620,886,824,4,876033413
44573,492,479,3,879969583
83630,731,28,4,886182826
23939,481,1089,3,885828072
85652,833,163,3,875122814
55492,56,62,5,892910890
61376,70,473,3,884066399
3342,109,195,5,880578038
34417,99,405,4,885678813
93773,323,181,5,878739177
91433,882,258,3,879860936
29647,481,507,4,885828773
73732,274,1051,4,878945763
35606,401,481,3,891033014
48259,749,49,4,878848137
3071,64,527,4,879365590
13027,334,322,3,891544584
41790,328,118,3,885048396
40049,416,181,5,893213019
70120,922,151,5,891449152
12794,201,1227,1,884140787
99625,847,685,2,878938922
4154,130,204,5,875216718
65253,886,161,5,876033478
89861,26,515,4,891352940
98272,213,125,5,878955295
23288,438,237,5,879868278
92811,916,1070,4,880844202
79585,889,249,3,880177266
7180,1,51,4,878543275
49945,311,494,4,884364593
11762,7,166,3,891351585
58178,850,208,5,883194973
86049,474,431,4,887926999
73316,849,633,5,879695420
73145,608,286,4,880402272
78297,744,307,4,881171839
30454,56,862,3,892910292
71440,577,708,3,880475067
85602,855,855,4,879825488
93454,943,205,5,888639478
77547,893,849,3,874830372
78342,798,162,3,876177353
74790,351,895,3,883356591
88073,835,160,3,891034219
11530,178,187,4,882826049
37022,560,480,3,879975613
95615,405,582,3,885546336
62631,1,4,3,876893119
67131,429,65,3,882386216
34116,566,154,3,881651151
64404,487,179,3,883528237
47623,620,975,3,889987852
7991,236,419,5,890116282
90632,864,164,4,888887216
70879,889,597,3,880182741
3031,246,184,4,884921948
54581,671,684,3,883546890
12445,308,79,4,887737593
957,148,1,4,877019411
42358,407,449,2,876344772
79774,833,1029,1,875134940
46320,684,934,3,875811158
519,256,849,2,882164603
31569,533,54,4,888844601
44797,463,1197,4,877385180
51461,532,842,4,888635407
59039,868,204,2,877105882
13726,385,82,1,879446786
56659,271,208,4,885848916
93872,271,244,2,886106039
57834,830,225,3,891560596
38965,519,748,2,883248307
71512,16,732,5,877726944
74912,757,206,4,888445683
77719,851,330,3,884205246
50025,188,1041,3,875072328
99110,788,443,4,880868473
50770,504,506,4,887910552
89159,399,1042,3,882348283
14049,95,791,3,880572449
12492,66,15,3,883601456
36361,417,145,3,879648979
75343,616,326,3,891224590
9579,342,191,5,875319991
96740,838,1039,5,887065782
98531,822,95,4,891037394
4657,210,255,4,887730842
3638,221,1218,3,875246745
13567,68,471,3,876974023
52144,532,676,5,892521554
36406,537,875,1,886028544
78091,939,818,3,880262057
43885,276,769,1,874977334
37244,301,465,4,882077811
12820,389,378,5,880087695
85846,497,795,1,879363284
43666,379,516,4,880525306
29068,201,129,4,884114471
43523,595,268,4,886920576
41752,401,507,4,891033014
803,108,100,4,879879720
48654,703,7,4,875242599
66546,226,286,4,883888600
30405,548,248,4,891043852
57489,792,291,2,877910629
96891,864,108,3,888891627
84940,342,476,4,875318488
13957,5,243,1,878844164
27099,52,588,4,882922927
6404,49,213,3,888066486
7355,18,12,5,880129991
98554,883,408,5,891914522
76561,222,423,4,878183657
11307,119,544,2,886177206
29406,287,121,4,875334494
48036,429,928,2,882386849
5308,286,196,4,877533543
53712,455,1171,3,882141702
62555,405,198,2,885549506
7068,276,496,4,882659476
10105,159,748,3,880485488
53745,534,1327,2,877808281
70762,301,282,4,882074561
21981,416,1089,2,876697695
34350,457,234,5,882548426
1965,5,211,4,875636631
93219,716,173,4,879797328
98066,846,633,3,883948534
45983,159,628,3,880486071
87240,854,14,4,882812225
51244,399,693,3,882510165
58774,659,131,4,891383412
69655,344,529,5,884814668
57661,788,69,4,880868144
43057,474,617,3,887925620
66368,206,1175,1,888180049
92955,320,96,5,884749255
69592,541,427,4,883864638
95632,128,1136,3,879969084
83951,883,313,3,891692285
9735,310,14,5,879436268
16302,409,202,3,881109347
52038,592,657,4,882956011
24410,354,1194,4,891217429
10654,99,312,2,885678576
21361,328,326,4,885044607
11280,312,496,5,891698664
20603,5,99,3,875721216
65798,851,974,2,875730979
13190,148,7,5,877017054
19209,318,792,2,884496218
61150,7,615,4,891351585
81674,662,1342,4,880570112
34598,478,41,3,889396330
72900,308,550,4,887738847
54234,272,651,4,879454797
57023,758,159,3,881977408
42122,200,91,4,884129814
93720,675,272,3,889488431
1356,299,240,2,877878414
70853,800,300,4,887646980
85416,805,642,4,881695830
64720,548,310,3,891042474
63161,825,1016,3,880756077
70894,437,26,2,880142399
59122,650,1,3,891369759
28905,356,316,4,891406372
7142,283,627,4,879297966
49992,293,371,2,888906906
28895,486,220,3,879875441
54835,727,42,5,883710375
12791,115,475,5,881170252
86810,73,188,5,888625553
40824,655,744,2,887427636
96700,933,393,2,874938371
4704,5,403,3,875636152
98814,881,191,5,876537457
12165,308,199,4,887737760
6728,130,3,5,876250897
71184,922,449,4,891447802
57058,719,23,3,888897264
61450,64,625,3,889740286
41756,643,152,4,891446956
35876,188,877,2,875071361
41018,593,77,4,875671619
22962,60,195,4,883326086
77385,11,88,3,891905003
57067,706,25,4,880997385
78231,498,509,3,881955867
19018,18,527,4,880130109
52420,570,748,3,881262497
2372,256,765,4,882165328
21456,472,931,2,883904681
89762,881,576,3,876538824
31049,457,1140,2,882551344
82481,923,168,5,880388872
52240,747,648,5,888734012
67189,653,526,3,880151752
87076,595,290,4,886921748
40460,648,797,3,884883031
38479,271,648,4,885848770
70256,450,235,3,887661217
14137,401,111,4,891032296
5923,210,501,4,887736998
50552,738,95,4,875350122
56451,707,630,3,886287608
53138,804,31,4,879442792
71256,757,79,4,888445750
54873,802,327,2,875984861
36825,538,240,2,877109422
79416,880,790,3,880175050
21373,291,9,5,874805804
70057,805,28,3,881698243
32677,7,64,5,891350756
87129,591,237,3,891039974
82244,500,313,3,893192133
70608,659,443,5,891385136
61573,798,1270,3,875915190
37328,239,434,5,889180041
64129,397,748,2,889760845
83389,760,237,3,875666179
65172,796,597,5,892661043
68695,699,1033,4,884152917
97246,854,322,1,882811865
42343,463,952,1,890453075
80090,181,1353,1,878962200
38370,427,359,5,879701253
9925,271,258,3,885847357
22652,429,367,3,882386485
78910,682,263,1,888518541
62905,298,526,5,884182573
99061,919,539,3,885059682
45766,65,402,4,879216949
62153,488,526,4,891294530
16534,117,222,5,886020290
66476,894,332,3,879896233
3627,49,695,3,888068957
88371,690,203,4,881179631
77683,406,806,4,879446748
32233,276,433,4,874791960
14185,74,301,3,888333372
92979,805,231,3,881694978
20112,213,199,5,878956000
831,268,955,3,875745160
83010,848,661,3,887040302
29901,320,1522,3,884751316
75767,627,233,2,879531351
55116,650,373,1,891382877
18386,417,11,5,879646938
48884,180,739,3,877128156
71605,727,941,2,883711874
56983,727,248,5,883709207
11030,391,527,3,877399541
2430,197,294,4,891409290
63991,201,1056,2,884113592
51263,624,111,3,879792671
97665,779,255,4,875993165
92063,700,651,4,884493712
64979,528,31,5,886101761
69367,889,497,4,880179893
14009,379,294,3,880524363
36474,537,275,4,886029806
20928,447,206,4,878856209
91236,363,301,3,891493918
56279,650,476,2,891388080
85591,815,233,3,878694381
81476,828,59,5,891036972
32366,328,97,3,885046174
10649,250,71,5,878090294
26522,181,1162,1,878962392
37810,1,158,3,878542699
97159,747,715,5,888733274
51472,770,301,4,875971703
8246,304,275,4,884968264
15976,104,150,5,888465225
18849,360,269,4,880353525
51824,523,663,5,883701962
29127,58,189,3,884304790
61893,151,125,4,879542939
56302,507,894,5,889964162
30463,505,1285,3,889333711
97459,747,194,3,888639222
81744,871,172,5,888193177
86755,936,1202,4,886832221
39439,357,111,5,878951784
21084,21,123,4,874951382
82210,546,5,5,885141411
21211,416,288,5,893213796
80040,886,1119,4,876032553
26867,506,50,5,878044852
14806,101,122,1,877136928
53541,176,262,4,886047292
17976,183,54,2,891467546
78977,804,670,4,879444536
71036,660,3,1,891405958
56847,708,1117,4,892719269
81516,391,228,2,877399486
25373,450,712,3,882470642
67458,854,129,3,882812165
8887,267,1073,5,878974783
96670,924,527,4,885458009
72535,671,17,4,883546889
36063,489,883,2,891448811
34223,536,199,3,882359499
52015,450,422,3,882467991
41283,286,483,5,877531661
92665,880,39,4,880167731
68200,533,549,4,879439340
56166,655,174,3,888474456
7620,87,796,4,879877280
83048,13,798,2,882397974
21010,87,230,5,879875818
30187,54,1,4,880931595
9573,201,673,3,884140115
62039,592,885,2,887257199
99031,666,193,4,880567810
52080,767,207,5,891462759
88079,884,86,3,876859208
37774,446,301,3,879786838
81874,863,683,1,889289241
22461,120,15,4,889490244
43510,432,471,3,889416229
1751,256,25,5,882150552
29551,484,258,5,883402900
39223,463,117,3,877385731
88737,773,189,5,888539232
53110,759,300,5,875227686
51640,109,679,3,880578093
8667,72,520,5,880036515
64393,452,1013,1,876215773
69275,831,315,3,891353915
62816,113,325,4,875935610
76353,22,50,5,878887765
74857,622,532,3,882591091
44958,542,99,5,886533587
66709,665,660,4,884294935
96933,650,635,3,891370155
3363,75,1017,5,884050502
33169,206,1431,1,888180018
88816,424,304,4,880858861
53598,145,1289,1,875271660
79226,178,147,4,886678902
54436,680,15,3,877075048
91327,848,484,5,887043040
44823,642,195,3,885602718
34275,59,1101,5,888205265
93389,817,831,1,874816007
44394,405,790,1,885547360
95022,918,971,4,891987780
82003,180,40,4,877127296
88600,423,887,5,891394673
55212,346,708,3,874951714
33656,254,1033,3,886475034
88349,385,231,2,879449309
90465,795,405,1,883774317
84837,389,684,4,880087761
56424,404,323,3,883790430
42208,268,802,3,875744388
81446,660,393,2,891201541
60597,880,301,4,880166557
17567,57,456,3,883698083
99185,474,405,4,887916260
33364,276,721,3,874791871
49463,407,258,4,884197027
66583,915,310,3,891029965
26682,257,245,4,884151807
22750,10,50,5,877888545
36433,421,448,3,892241687
97904,567,525,5,882425901
30414,332,746,5,888360129
23837,296,198,5,884197264
12179,122,423,4,879270805
47827,655,1600,3,888474286
50674,777,168,5,875980492
89520,916,399,3,880845135
7722,7,587,4,891353950
51402,408,294,5,889680045
32936,11,357,5,891904241
67842,845,268,3,885409374
15267,393,1441,3,889728554
48096,643,501,4,891448062
71337,450,403,4,887660440
20920,138,13,4,879023345
66449,752,345,1,891207898
351,254,662,4,887347350
67328,587,680,1,892871503
93116,895,283,4,879438028
42906,499,271,3,882995586
62662,42,71,4,881108229
31483,480,166,5,891208185
11942,206,294,2,888179694
82248,437,602,3,880140822
76477,719,220,5,888454728
46143,426,648,3,879441931
33376,194,134,2,879521719
90284,38,768,5,892433062
77695,726,898,2,889829235
44114,621,561,4,874964945
14180,13,588,4,882398763
80498,541,99,4,883874717
27233,345,70,5,884992248
45533,326,161,3,879875873
36151,288,515,4,886373591
838,47,324,3,879439078
35113,551,423,1,892782975
51373,721,699,3,877147080
19204,119,1160,5,887038711
22175,435,1109,3,884132643
4420,44,153,4,878347234
83744,603,50,5,891955922
12853,269,756,1,891451947
83234,804,742,4,879442732
7720,87,88,5,879876672
48660,621,401,1,874963210
32002,545,54,4,884134519
10889,198,636,3,884209353
93350,651,332,3,879348880
83950,902,246,1,879465073
72079,713,269,4,888882040
66872,846,679,3,883948989
42787,630,257,3,885667037
42449,234,923,4,892078741
65182,723,191,3,880499019
85882,731,694,5,886184421
73562,880,815,4,893028814
16320,433,302,5,880585028
91017,887,1013,4,881379295
19805,416,607,5,893212622
71551,174,951,1,886515551
79131,340,497,5,884990951
2753,85,175,4,879828912
49943,665,1225,2,884294286
3091,23,404,4,874787860
35335,503,498,5,880383588
42868,665,476,4,884291133
30065,347,1016,3,881652730
70974,804,144,4,879444890
97932,934,584,4,891196384
61581,802,687,3,875984722
46583,727,105,1,883709884
48746,504,447,4,887909816
35605,221,695,4,875245776
12136,339,126,4,891032121
96673,843,1157,3,879444114
3833,292,488,5,881105657
3803,87,233,4,879876036
75632,517,311,3,892660034
40964,663,1047,4,889492679
50305,554,218,4,876550654
43513,608,693,3,880405927
93411,543,642,3,874863803
43207,527,60,4,879456132
66622,868,501,3,877103449
29875,506,1279,4,880198144
46673,81,186,5,876534783
6330,222,829,3,877563934
58113,506,211,4,874873198
3999,293,1132,3,888905416
7478,221,257,4,875244475
11714,393,88,3,889730066
24957,468,498,5,875291571
93989,870,1098,4,889812986
93637,767,1,5,891462829
95124,922,631,3,891453171
61290,711,676,5,876185812
12610,9,507,4,886959343
63395,458,129,4,886394667
97509,916,66,3,880845264
64001,896,684,4,887158959
57925,487,1425,4,884024462
99471,872,893,4,888478902
15969,354,664,5,891217717
8074,363,189,5,891495070
89021,906,124,4,879435212
96605,804,40,3,879445739
66493,806,155,3,882390164
93101,881,69,3,876537933
78216,896,27,1,887235026
87314,712,78,4,874957207
54785,559,226,5,891034688
92199,435,596,4,884132184
68060,901,196,4,877288864
40740,659,646,4,891332122
71763,544,259,1,884795581
6184,72,68,3,880037242
38406,393,721,2,889727930
29017,314,161,5,877888168
5977,278,525,5,891295330
82154,230,422,3,880485633
13401,385,1071,4,879448426
45903,11,42,3,891905058
37620,374,123,2,880393511
78479,902,298,2,879465016
37284,554,86,4,876369678
38127,458,405,4,886395022
17252,426,608,4,879444081
84598,876,174,4,879428378
62642,561,539,1,885807035
38642,535,469,3,879618464
13002,342,483,4,875319745
98703,655,1643,5,887611511
77883,487,1314,1,883530929
85233,870,58,5,875050723
61975,666,133,3,880139439
38305,536,63,4,882360802
96840,627,385,2,879531351
86586,886,761,4,876033368
94992,854,123,1,882812406
65279,769,284,3,885423927
84756,727,94,4,883713257
88269,588,1078,4,890026999
20164,379,179,5,880525132
38462,151,965,5,879524849
6927,201,447,5,884112581
91457,790,582,3,885156852
87657,896,632,2,887159261
56658,778,582,1,891232769
95111,272,69,4,879455113
75035,883,553,4,891696782
80558,671,570,3,884036411
53123,775,348,3,891032804
75240,546,258,4,885139634
19709,128,402,1,879969136
40666,505,510,3,889334477
47793,144,98,4,888105587
84502,840,190,5,891211236
15543,150,235,4,878746792
20670,387,114,5,886484336
54001,641,496,2,879370337
58887,543,94,3,877550791
25252,217,29,2,889070011
82653,413,283,5,879969484
16808,200,692,3,884128400
13244,334,845,2,891544867
13904,378,734,3,880334269
78104,655,219,2,890497653
15279,91,313,4,891437978
21562,361,66,4,879441075
1193,76,61,4,875028123
24375,303,29,2,879485134
48074,439,121,2,882893768
46276,194,157,4,879547184
34060,561,671,3,885808673
95814,897,273,3,879993164
35360,272,604,4,879455113
29110,12,242,5,879960826
7056,233,418,4,877664010
23170,94,943,3,891722338
26764,476,1188,2,883364780
380,299,577,3,889503806
60999,561,116,4,885809146
34066,488,511,4,891294209
37837,110,451,4,886988909
84336,864,546,4,888892015
34665,235,175,4,889654971
88991,852,826,3,891037806
63613,288,197,5,889225574
63848,766,729,3,891310394
99182,883,736,3,891696750
47925,488,724,3,891375751
17115,183,450,3,891463592
3835,42,785,4,881109060
33140,23,151,3,874784668
32138,276,634,4,874795888
64071,373,197,3,877099352
97963,450,1061,4,882398313
22494,28,164,4,881960945
41737,99,173,4,885680062
30379,417,65,4,879647011
86693,880,818,2,880175468
36591,6,408,4,883599075
61218,669,50,5,891517215
69606,684,173,3,878761120
70660,405,1540,2,885548877
34788,62,196,4,879374015
72263,338,275,5,879438063
83171,342,137,2,874984455
43830,543,163,4,874864870
89925,645,56,3,892053241
59685,21,260,2,874950972
35170,346,1025,3,886273570
7860,6,136,5,883600842
51220,778,78,1,890803860
48927,90,340,4,891382121
98940,416,305,3,878877919
66218,535,963,5,879617977
95728,898,310,4,888294441
89931,533,28,4,879192315
79729,645,64,3,892053429
88757,903,157,4,891033430
52496,389,186,2,880087435
86625,425,743,4,878739054
47651,343,56,5,876404880
40432,642,1181,2,885607143
60330,840,66,3,891209509
73946,637,246,2,882903447
76940,42,141,3,881109059
5173,94,257,4,891724178
33522,465,194,4,883531072
49627,478,134,2,889397467
13033,381,634,3,892696872
77881,825,687,5,882109250
67732,784,313,5,891386988
94912,561,492,4,885807369
95825,343,1112,3,876406314
24056,311,100,1,884963136
5832,155,294,3,879371194
36393,608,489,5,880403765
79690,747,315,4,888638774
40471,13,471,1,882140455
30082,181,1114,1,878963342
21269,457,758,2,882551135
25445,11,508,4,891903005
89055,655,1248,3,887473879
35041,493,1126,2,884131517
75596,889,207,3,880179785
50007,610,153,5,888703766
47205,470,150,5,879178406
23293,207,137,3,877821612
35404,505,332,4,888631126
24393,92,240,2,875640189
99154,932,210,4,891250793
3189,60,79,4,883326620
10254,196,580,2,881252056
15284,416,277,5,893212572
39623,217,300,4,889069555
33403,548,1073,4,891044411
20023,404,328,4,883790749
39797,251,250,3,886272378
65381,194,177,3,879523104
26688,530,527,4,883784654
32706,362,322,3,885019651
87078,804,97,4,879442057
66680,918,1200,4,891988276
43089,553,617,4,879949042
25588,275,71,3,875154535
53925,771,993,4,880660199
96490,881,79,4,876537825
13152,234,739,3,892335990
89827,436,592,3,887770379
39868,13,17,1,882396954
95527,650,68,3,891381784
80949,540,117,4,882157706
55583,828,887,4,891033611
9194,10,519,5,877892050
73160,637,1028,3,882905182
52424,793,1067,4,875103875
55346,650,212,3,891383713
37999,489,680,5,891445439
94265,932,511,5,891250282
99088,654,496,4,887864230
88508,478,232,2,889396180
20091,94,7,4,885873089
95707,788,511,5,880868277
80768,353,898,2,891402587
89257,57,257,5,883698580
99148,405,1246,1,885547735
28103,279,1305,4,875313406
86515,825,237,4,880931932
23124,332,11,5,888359882
18596,100,292,2,891375146
32978,500,660,2,883874835
95327,546,682,3,885140097
26792,479,655,4,879460959
31835,23,203,4,874786746
37657,144,475,1,888104032
15085,90,182,3,891383599
35007,178,535,3,882824671
47706,524,1113,3,884636236
70598,94,423,4,885873302
89374,189,1154,3,893265380
62304,867,96,5,880078656
95710,621,200,4,874964816
93146,230,69,4,880484338
26979,454,509,2,881960230
51547,91,22,5,891439208
11894,389,550,3,880088923
22640,164,845,3,889402071
87618,864,283,5,878179514
99291,742,591,4,881335461
69004,916,655,3,880844350
40781,423,471,3,891395626
89024,921,763,3,879380258
16111,286,1202,3,876522185
35782,417,167,3,880952355
83650,689,237,3,876676293
26789,109,216,3,880572891
83678,715,31,4,875963692
42303,614,122,3,879465320
56496,134,1,5,891732756
42962,666,202,5,880139493
95165,889,1022,4,880176667
99309,555,265,3,879975505
63762,776,635,4,892920403
94305,486,246,3,879874545
73904,918,638,4,891987267
63603,833,185,5,875039416
42540,581,100,5,879641603
93424,711,228,3,879993997
8447,339,589,5,891032221
80396,145,338,3,882181335
53385,299,239,3,878192601
10062,79,325,5,891271792
93144,751,202,4,889133129
55952,554,282,3,876232267
89141,638,187,2,876694704
55767,666,234,3,880139323
31370,291,998,1,875086728
70083,833,33,2,875134264
83146,679,109,3,884488283
52054,727,312,3,883708435
41412,514,792,4,875462611
42806,676,520,4,892686758
30059,318,566,4,884496472
3620,65,97,5,879216605
76605,663,12,5,889493576
43989,655,1134,3,887611594
11605,311,1,4,884963202
7409,356,937,2,891406040
21066,99,64,5,885680578
36987,312,537,5,891698516
39269,625,602,3,891263057
18804,174,347,4,886432844
5026,201,1063,3,884113453
86144,887,118,5,881378289
61179,491,286,4,891184567
89976,848,127,3,887038159
5843,194,511,4,879520991
55895,776,443,3,892920290
63495,598,347,3,886710330
60056,158,1047,4,880134261
6468,11,402,4,891904662
16957,95,496,4,879198746
2132,170,299,3,886190476
45920,561,744,3,885809781
78997,721,97,4,877140780
10901,297,625,3,875240266
57099,498,168,4,881958174
5805,179,354,4,892151331
83875,790,1230,2,885158235
99449,821,98,5,874793847
91813,586,232,3,884058809
89761,222,1250,1,881060635
96024,671,553,5,884036846
53360,188,180,5,875073329
23635,470,294,3,879178237
15099,234,1455,2,892318158
41510,159,326,3,880485345
30430,259,781,3,888630664
55203,815,483,5,878696284
61988,673,315,5,888786942
88358,924,178,5,885457922
70327,559,660,1,891034250
35045,193,199,5,889125535
98518,474,381,4,887924683
47537,291,1305,3,875086766
19164,56,372,3,892911290
95535,658,55,4,875148059
59562,655,328,2,887425025
39956,130,315,4,884623887
21838,313,474,5,891016193
89708,887,56,5,881381382
16512,13,185,3,881515011
26911,94,93,4,891724282
19997,436,66,5,887770457
63577,846,1239,2,883950634
2226,116,7,2,876453915
56014,477,49,5,875941155
79849,537,723,2,886032098
80415,793,235,3,875104068
50032,662,93,5,880571006
47528,552,1048,3,879221683
12009,301,849,4,882078883
22309,361,525,4,879441253
86441,880,17,3,880174808
36435,271,521,5,885848373
66902,107,325,3,891264659
74126,705,62,5,883428178
93180,910,222,4,880822060
82396,714,258,4,892777903
87781,786,286,4,882841571
53449,684,1,4,875810928
69704,119,475,4,874775580
93651,854,742,2,882812960
66936,940,193,3,885921893
46740,608,213,4,880404693
8827,190,628,4,891042883
20489,380,183,4,885478192
62246,751,95,5,889134419
79475,863,1313,1,889289067
22279,259,1135,5,877926006
35852,121,357,5,891388063
68615,905,7,4,884984329
91225,769,1093,3,885423632
44118,457,117,4,882393457
30528,501,298,4,883347950
15760,85,1009,2,879453093
18828,271,272,3,885844583
87830,709,651,4,879846705
93703,416,535,4,876697847
52039,303,1509,1,879544435
89434,880,209,3,880174623
54308,715,976,1,875962339
16933,347,125,5,881652568
30231,416,357,5,893213645
28075,427,303,5,879701253
48433,648,67,4,884882192
11776,393,763,5,887745086
21731,215,15,3,891435761
98093,848,812,2,887038475
93406,854,132,5,882813877
40775,545,633,3,884133963
76936,681,1105,3,885409742
24344,459,282,3,879562995
32060,58,640,5,884304767
10099,328,661,5,885047373
62687,559,515,4,891035111
13931,378,420,4,880056701
3169,181,1364,1,878962464
26095,294,619,3,877820328
31960,406,274,3,879539987
68238,637,244,1,882903645
3001,92,763,3,886443192
39634,14,124,5,876964936
49585,640,342,5,886353780
46689,567,811,4,882426210
38964,534,986,5,877808319
97115,919,1119,3,875373824
38167,606,756,3,878146986
